음식이름,음식재료,음식조리법,음식영양성분,음식이미지url
Tomato and Black Bean Quinoa Casserole,"320g raw chicken breast, chopped
50g red bell pepper, chopped
1.5 ounce cashew
10ml extra virgin olive oil
60g carrot, chopped
130g broccoli florets
130g cauliflower, chopped
50g celery, chopped
45ml reduced salt soy sauce
90ml filtered water
0.4 ounce ginger root (2 tsp, finely chopped)
2 garlic cloves, crushed","INSTRUCTIONS
Heat olive oil in a non-stick wok over medium temperature and cook the chicken breast for 7 minutes (stirring occasionally) or until the chicken is cooked on both sides Once the chicken is cooked, remove from the wok. Using the same wok, reheat to medium temperature and saute the garlic for a minute.
Mix in the capsicum, carrot, broccoli, cauliflower, celery and water and continue cooking for a further 6-8 minutes with a lid on to create steam.
After a few minutes mix in the ginger and soy sauce. Add the chicken to the stir-fry, add the cashews and combine.
Dish half of the chicken and cashew stir-fry in a bowl and refrigerate the other half for tomorrow.","Serving size 350g
Calories 446 cal
Protein 45.0g
Fat, total 23.7g
- saturated 5.0g
Carbohydrate 9.3g
- sugars 6.1g
Sodium 1206mg",https://cdn.f45training.com/strapi/uploads/2019/06/05155342/Chicken-cashew-five-vegetable-stir-fry1.jpg
Tomato and Black Bean Quinoa Casserole,"2 x 1.76oz egg (medium)
0.2 fl.oz extra virgin olive oil (1 tsp.)
2.2 ounce tomato (diced)
8.9 ounce sweet potato (peeled and diced)
0.4 ounce pine nuts
1.1 ounce english spinach (chopped)
1 Teaspoon dried parsley
0.5 Teaspoon cumin
1 Pinch himalayan salt & pepper","INSTRUCTIONS
Place the sweet potato in a steaming basket over boiling water. Cover and steam for 5-10 minutes or until softened. Set aside.
Crack the eggs into a bowl and whisk vigorously. Mix through the sweet potato, spinach, tomato, parsley, cumin, salt and pepper.
Heat the olive oil in a non-stick fry pan over medium temperature and pour the egg mixture into the frying pan and cook for 2-3 minutes or until the egg is cooked. Whilst the egg is cooking, use a wooden spoon and gently stir the egg mixture until cooked through.
Transfer to a plate and top with pine nuts.","Serving size 457g
Calories 442 cal
Protein 20.4g
Fat, total 21.4g
- saturated 3.6g
Carbohydrate 38.8g
- sugars 16.4g
Sodium 285mg",https://cdn.f45training.com/strapi/uploads/2019/06/05154915/One-Pan-Scrambled-Egg-Sweet-Potato.jpg
Tomato and Black Bean Quinoa Casserole,"2.2 ounce rolled oats (uncooked)
3.4 fl.oz water
6.8 fl.oz unsweetened almond milk
0.6 ounce PI Nutrition Vanilla Whey Isolate (or plant based alternative)
2.9 ounce frozen blueberries
1.5 ounce banana (sliced)
0.25 Teaspoon cinnamon","INSTRUCTIONS
Bring water and almond milk to boil in a saucepan over medium temperature
Reduce the heat and mix in the oats, blueberries, cinnamon and continue cooking for 1 minute or until the oats become thick and creamy
Pour the porridge into a bowl and stir in the vanilla protein
Add the sliced banana on top
Serve","Serving size 395g
Calories 447 cal
Protein 21.7g
Fat, total 12.9g
- saturated 1.7g
Carbohydrate 55.3g
- sugars 16.0g
Sodium 289mg",https://cdn.f45training.com/strapi/uploads/2019/06/05154631/Blueberry-banana-porridge.jpg
Tomato and Black Bean Quinoa Casserole,"0.6 ounce raw almond
0.5 ounce cashew
0.3 ounce pumpkin seed
0.3 ounce sunflower kernels","INSTRUCTIONS
Combine the nuts and seeds in a bowl and serve","Serving size 43g
Calories 247 cal
Protein 9.2g
Total fat 21.4g
-saturated fat 2.6g
Carbohydrate 4.4g
-sugars 1.7g
Sodium 2.9g",https://cdn.f45training.com/strapi/uploads/2019/06/14152741/mixed-nuts-seeds.jpg
Tomato and Black Bean Quinoa Casserole,"2 x 1.76 oz eggs, medium
3.6 ounce mushroom (chopped)
1.1 ounce baby spinach leaves
0.4 fl.oz extra virgin olive oil (extra virgin, 2 tsp)
1 garlic clove (crushed)
1 Teaspoon chili flakes
2.3 ounce goat cheese
2.2 ounce brown onion (diced)
5.3 ounce red apple","INSTRUCTIONS
Crack the eggs in a bowl and whisk
Heat olive oil in a non-stick fry pan over medium temperature and saute the onion, mushroom and spinach with garlic and chili for a few minutes. Once the mushrooms are cooked and the spinach has wilted, remove from the fry pan
Using the same fry pan over medium heat, pour the egg mixture into the pan and cook for 1-2 minutes or until the egg begins to set underneath
Add the mushroom and spinach mixture in the middle of the omelette. Sprinkle the goat cheese over the top
Flip one half of the omelette over to enclose the filling
Slice the apple and serve on the side of the omelette.","Serving size 520g
Calories 459 cal
Protein 29.9g
Fat, total 24.6g
- saturated 10.9g
Carbohydrate 23.3g
- sugars 22.9g
-dietary fiber 8.8g
Sodium 574.5mg",https://cdn.f45training.com/strapi/uploads/2019/06/13111135/chilli-mushroom-savoury-omelette.jpg
Tomato and Black Bean Quinoa Casserole,"12 ounce beef mince
14 ounce zucchini (spiralised into noodles)
8.9 ounce canned italian diced tomatoes
0.6 ounce parsley (finely chopped)
2.5 ounce brown onion (finely diced)
2.7 ounce celery (finely diced)
2.7 ounce carrot (grated)
2 garlic clove (crushed)
0.4 fl.oz extra virgin olive oil
1 Teaspoon chili flakes
1.5 Teaspoon Paprika
2 Teaspoon dried rosemary
1 Pinch himalayan salt & pepper","INSTRUCTIONS
Heat olive oil in a non-stick saucepan over medium heat and saute’ the onion, celery, carrot and garlic for 2 minutes
Add the beef mince, canned tomatoes, rosemary, chilli flakes, smokey paprika, pepper and salt, cook for 10 minutes or until the beef mince is cooked. Add the spiralized zucchini and cook for a further 2-3 minutes or until softened
Divide the Chilli Beef & Zucchini Noodles between two bowls and sprinkle the parsley over each bowl
Dish one serving and refrigerate the second meal for tomorrow’s leftover.","Serving size 631g
Calories 451 cal
Protein 44.48g
Fat, total 21.92g
- saturated 7.71g
Carbohydrate 14.21g
- sugars 13.50g
Sodium 313.72mg",https://cdn.f45training.com/strapi/uploads/2016/03/30141857/Chilli-Beef-Zucchini-Noodle.jpg
Tomato and Black Bean Quinoa Casserole,"240g raw lamb strips
200g brown lentils, canned
100g zucchini, diced
150g eggplant, diced
45g brown onion, diced
60g carrot, diced
40g celery, diced
2 cloves garlic, crushed
1 red chilli, finely chopped
1/2 tsp. cumin
1 tsp. fresh cilantro, chopped
1/2 tsp. sweet paprika
1/2 tsp. turmeric
150g Italian crushed tomatoes
1 tbsp. parsley, chopped
pinch salt
0.1 fl.oz extra virgin olive oil
30g feta cheese
30g raw almonds","INSTRUCTIONS
Heat olive oil in a large saucepan over medium temperature and saute the carrots, celery, onion, garlic and chilli.
Pour in the crushed tomatoes, add the lamb and combine well. Add the lentils, zucchini, eggplant, cumin, sweet paprika, turmeric and coriander, simmer for 20-30 minutes. Add some water if required.
Divide into two portions. Top with feta cheese, parsley and crushed almonds.
Serve one portion and refrigerate the other portion for tomorrow's left overs.","Serving size 340g
Calories 447 cal
Protein 42.23g
Fat, total 20.28g
- saturated 5.77g
Carbohydrate 19.68g
- sugars 10.06g
Sodium 367.91mg",https://cdn.f45training.com/strapi/uploads/2019/05/07105956/Middle-Eastern-Lamb-Lentil-Stew.jpg
Tomato and Black Bean Quinoa Casserole,"5 ounce firm tofu (cut into cubes)
0.2 fl.oz extra virgin olive oil
3.6 ounce broccoli
3.6 ounce carrot (chopped)
1.8 ounce green beans (ends trimmed)
1.1 fl.oz canned light coconut cream
2 x (0.1oz.) Kaffir lime leaves
0.4 fl.oz reduced salt soy sauce
0.4 ounce green chilli (green sambal)
0.6 fl.oz extra virgin olive oil (green sambal)
0.2 ounce mint (fresh, green sambal)
0.4 ounce cilantro (fresh, green sambal)
1 garlic clove (crushed (green sambal))
0.5 Teaspoon turmeric powder ( (green sambal))
1 Pinch himalayan salt & pepper (green sambal)","INSTRUCTIONS
Blend all the green sambal ingredients together in a mortar and pestle or using a hand-stick blender
In a bowl, marinate the cubed tofu pieces in the green sambal until evenly coated
Heat olive oil in a pan over medium heat and cook the tofu pieces until golden brown on both sides
Add the coconut cream and soy sauce. Break the lime leaves up using your hands to release more flavour and add to the pan, cooking on low heat until the cream has slightly reduced
Meanwhile, steam the green beans, broccoli and carrots until softened.
Remove the lime leaves from the tofu
Mix tofu with the vegetables, season with Himalayan salt and pepper to taste. (Tip: Add a drizzle of soy sauce for additional flavour)
Serve in a bowl","Serving size 485g
Calories 454 cal
Protein 25.0g
Fat, total 31.5g
- saturated 6.2g
Carbohydrate 10.1g
- sugars 8.2g
Sodium 517mg",https://cdn.f45training.com/strapi/uploads/2019/05/31084323/green-sambal-tofu-coconut-kaffir-lime-steamed-vegetables1.jpg
Tomato and Black Bean Quinoa Casserole,"13 ounce cauliflower (finely chopped)
1 Teaspoon turmeric
Pinch Himalayan salt
1.8 ounce parsley (chopped)
0.8 ounce mint (chopped)
1.8 ounce scallions (chopped)
4.3 ounce tomato (diced)
5.3 ounce cucumber (peeled, finely chopped)
0.6 ounce raw almond (chopped)
0.2 fl.oz (to cook the cauliflower)
1.7fl.oz freshly squeezed lemon juice (dressing)
0.6 fl.oz (dressing)","INSTRUCTIONS
Heat olive oil in a non-stick pan over medium heat. Cook the cauliflower with the turmeric and Himalayan salt for 8-10 minutes or until golden brown. Once cooked remove from the heat.
Add the parsley, mint, onion, tomato, cucumber, and almonds in a medium bowl. Mix in the cooked cauliflower.
Drizzle with lemon juice and olive oil.
Serve in a bowl","Serving size 855g
Calories 444 cal
Protein 15.35g
Fat, total 27.97g
- saturated 3.57g
Carbohydrate 24.21g
- sugars 19.86g
Dietary Fibre 16.51g
Sodium 210.90mg",https://cdn.f45training.com/strapi/uploads/2019/05/27153501/cauliflower-tabouli.jpg
Tomato and Black Bean Quinoa Casserole,"350g raw chicken mince
13 ounce zucchini (large, spiralised)
300g canned diced tomatoes (no added salt)
15g basil leaves
45g brown onion, diced
200g red bell pepper, diced
200g carrot, diced
50g baby spinach leaves
40g feta cheese
1 garlic clove, crushed
5ml extra virgin olive oil
1 tsp. chili flakes","INSTRUCTIONS
Add capsicum, carrot, and onion into a food processor and process until finely chopped
Heat olive oil in a non-stick saucepan over medium heat and saute’ the onion, capsicum, carrot, and garlic for 2 minutes
Add the chicken mince, canned tomatoes, basil, chilli flakes and salt and cook for 10-15 minutes or until the chicken mince is cooked. With 4 minutes remaining mix in the baby spinach leaves.
Divide the zoodles between two bowls and add the chicken bolognese on top.
Sprinkle the feta over each bowl.
Dish one serving and refrigerate the second meal for tomorrow’s leftover","Serving size 795g
Calories 457 cal
Protein 44.1g
Fat, total 18.6g
- saturated 6.6g
Carbohydrate 22.3g
- sugars 19.5g
Sodium 442.3mg
Dietary Fibre 11.1g",https://cdn.f45training.com/strapi/uploads/2019/05/07104809/Chicken-Bolognese-Zoodles.jpg
Tomato and Black Bean Quinoa Casserole,"4.6 ounce salmon fillet (raw)
3.6 ounce broccoli (florets, raw)
4.6 ounce green beans (chopped)
1 garlic clove (crushed)
0.2 fl.oz extra virgin olive oil
0.4 ounce packaged basil pesto (no added sugar)
1 Pinch himalayan salt & pepper","INSTRUCTIONS
Place the broccoli and green beans in a steaming basket over boiling water. Cover and steam for 3-5 minutes. Once cooked set aside on a plate
Meanwhile, season the salmon with salt, pepper, and garlic
In a non-stick pan over medium heat, place the salmon skin side down. Cook the salmon for a few minutes then turn the salmon over to cook the other side for a couple of minutes or until cooked to liking. Remove the salmon from the pan and transfer to a plate
Evenly coat both sides of the salmon with the pesto.
Dress the vegetables with olive oil and serve alongside the salmon","Serving size 378g
Calories 461 cal
Protein 32.9g
Fat, total 32.6g
- saturated 6.7g
Carbohydrate 6.8g
- sugars 4.8g
Sodium 225.7mg
Dietary Fiber 6.9g",https://cdn.f45training.com/strapi/uploads/2019/05/30142506/Garlic-Basil-Salmon-with-Broccoli-Beans.jpg
Tomato and Black Bean Quinoa Casserole,"300g skinless chicken breast
0.5 tsp. chives, chopped
230g broccoli florets
1 Pinch himalayan salt & pepper
0.4 fl.oz extra virgin olive oil
3 ounce brown onion (diced)
50g carrot, chopped
50g celery, chopped
1 clove garlic, crushed
70g mushroom, chopped
1 tsp. Dijon mustard
80ml coconut cream, canned
10g parmesan cheese
0.3 fl.oz extra virgin olive oil (1.25 tsp)","INSTRUCTIONS
Heat olive oil in a pan on medium-high heat and brown the chicken and leave slightly under cooked. Transfer to a plate and set aside.
Cook the broccoli in a steaming basket over boiling water until softened. Set aside.
In a large pot heat olive oil and sweat off the onions, celery, carrot and garlic. Add the mushroom and cook until softened.
Add the mustard, coconut cream, chicken and parmesan and simmer for 20 minutes. Season with salt and pepper to taste.
Serve casserole alongside the broccoli and top with fresh chives.","Serving size 400g
Calories 440 cal
Protein 42.43g
Fat, total 26.08g
- saturated 11.88g
Carbohydrate 5.3g
- sugars 4.82g
Sodium 309.32mg",https://cdn.f45training.com/strapi/uploads/2019/05/30142143/Chicken-Mushroom-Chive-Casserole.jpg
Tomato and Black Bean Quinoa Casserole,"220g canned tuna, in olive oil blend
100g canned corn kernels, rinsed and drained
70g English spinach, chopped
45g red onion, finely chopped
6 cherry tomatoes
0.17 fl oz lemon juice, freshly squeezed
1 garlic clove, crushed
2g dried basil
4g dried parsley
30ml balsamic vinegar
30ml extra virgin olive oil
Himalayan salt","INSTRUCTIONS
Drain the tuna and add into a bowl. Season with basil, parsley, and garlic
Add the spinach, onion, cherry tomatoes and corn
Separately combine the olive oil, balsamic vinegar and lemon juice. Pour the dressing over the salad
Divide the salad into two serves
Dish one serving in a bowl and refrigerate the second serve for tomorrow's lunch","Serving size 330g
Calories 444 cal
Protein 29.9g
Fat, total 29.4g
- saturated 4.3g
Carbohydrate 13.3g
- sugars 6.6g
Sodium 934mg",https://cdn.f45training.com/strapi/uploads/2019/05/30141619/Italian-Tuna-Corn-Salad.jpg
Tomato and Black Bean Quinoa Casserole,"4.3 ounce chicken breast fillet (diced)
0.1 fl.oz extra virgin olive oil (0.5 tsp.)
1 x 1.76oz egg, hard-boiled, sliced
2.2 ounce cos lettuce (chopped)
0.4 ounce smoked almonds (chopped)
1 Pinch himalayan salt & pepper
1.8 ounce unsweetened greek yoghurt (Caesar Dressing)
0.3 ounce parmesan cheese (Caesar Dressing)
1 garlic clove (crushed (Caesar Dressing))
0.16 Fl. oz lemon juice, freshly squeezed (Caesar Dressing
1 Pinch Himalayan salt (Caesar Dressing)","INSTRUCTIONS
Heat the olive oil in a non-stick frying pan over a medium heat. Cook the chicken until cooked through. Set aside.
Prepare Caesar Dressing by blending all of the ingredients together in a blender.
Add lettuce, cooked chicken, hard-boiled eggs and almonds to a bowl.
Add Caesar Dressing and toss through.
Serve.","Serving size 328g
Calories 446 cal
Protein 39.4g
Fat, total 28g
- saturated 8.4g
Carbohydrate 7g
- sugars 6.7g
Sodium 526.1mg",https://cdn.f45training.com/strapi/uploads/2019/05/30141804/Chicken-Smoked-Almond-Caesar-Style-Salad-Parmesan-Yoghurt-Dressing.jpg
Tomato and Black Bean Quinoa Casserole,"14 ounce cauliflower (cut into florets)
12 ounce broccoli (cut into florets)
0.7 fl.oz (1 tbsp.)
0.5 Teaspoon Dried chives
0.3 fl.oz (to prepare the cauliflower)
3.2 ounce brown onion (diced)
1.8 ounce carrot (diced)
1.8 ounce celery (diced)
1 garlic clove (minced)
2.5 ounce mushroom (sliced)
0.2 ounce dijon mustard
2.4 fl.oz canned coconut cream
0.8 ounce parmesan cheese
Pinch Himalayan salt
Pinch pepper","INSTRUCTIONS
Preheat oven to 428 degrees Fahrenheit and line a baking tray with baking paper.
Scatter cauliflower and broccoli florets over the lined tray. Toss well in olive oil and season with salt. Roast for 10-15 minutes, then set aside.
While veggies are roasting, prepare the Casserole Base. Heat olive oil in a large pot over medium to high heat. Add in onion, carrot, celery, and garlic and sauté until caramelized. Add in the mushrooms and cook until softened.
Add in the mustard, cream, and parmesan and simmer on low heat for 20 minutes. Season with salt and pepper to taste.
Mix the roasted cauliflower and broccoli with the Casserole Base and top with chives.
Divide into two portions. Serve one portion for dinner and refrigerate the remaining portion for tomorrow's leftovers.","Serving size 450g
Calories 427 cal
Protein 19.7g
Fat, total 31.4g
- saturated 13.7g
Carbohydrate 10.4g
- sugars 9.5g
Sodium 337mg",https://cdn.f45training.com/strapi/uploads/2019/05/30143946/Creamy-Cauliflower-Mushroom-Chive-Casserole.jpg
